,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi
1289,11,90,11,1,B13,1,13,ZZ.11.090,2.0,J2,175,0.3722460045269156,75.4525371898607,29.46039089375238,54.613481824663545,526.0720807273353,528.8992971424719,0.10344313611757223
1313,11,91,11,1,C13,2,13,ZZ.11.091,2.0,J2,172,0.37633661996127726,75.33139511840498,29.768790864170985,56.6947685803358,525.849276651636,528.896737123067,0.10740075786807969
1337,11,92,11,1,D13,3,13,ZZ.11.092,2.0,J2,173,0.380427235395639,75.20899251833046,30.07669271009884,58.77813884030395,525.6218394048151,528.8980881652261,0.11136324436324409
1361,11,93,11,1,E13,4,13,ZZ.11.093,2.0,J2,170,0.3845178508300007,75.08533143781347,30.384091279380076,60.85753908812416,525.3840696222757,528.8970227527536,0.11532044006301481
1385,11,94,11,1,F13,5,13,ZZ.11.094,2.0,J2,171,0.3886084662643624,74.96041394608862,30.690981428280224,62.93729827381635,525.1389485403749,528.8969831527667,0.11927991751770317
1403,11,95,11,1,F9,5,9,ZZ.11.095,2.0,J2,191,0.39269908169872414,74.83424213341422,30.99735802157227,65.01557551053163,524.8841613908805,528.8954603113677,0.12323879939256673
1547,11,96,13,1,B15,1,15,ZZ.11.096,1.0,J2,165,0.3967896971330858,74.70681811103726,31.30321593262257,67.09327570414025,524.6250929081089,528.8979067396217,0.12719758667149983
1571,11,97,13,1,C15,2,15,ZZ.11.097,1.0,J2,162,0.40088031256744755,74.57814401115806,31.60855004347667,69.16990660098728,524.3547177729735,528.8972925152519,0.13115706670363025
1595,11,98,13,1,D15,3,15,ZZ.11.098,1.0,J2,163,0.4049709280018092,74.44822198689468,31.913355244944892,71.24520136153312,524.0770731321198,528.8975867781727,0.13511584209887714
1619,11,99,13,1,E15,4,15,ZZ.11.099,1.0,J2,160,0.40906154343617096,74.3170542122468,32.217626436687894,73.31981354564034,523.7900890701734,528.8968259183521,0.1390757208550697
1643,11,100,13,1,F15,5,15,ZZ.11.100,1.0,J2,161,0.41315215887053264,74.18464288205939,32.52135852730194,75.39283432899032,523.497111074786,528.8981988736635,0.14303418622240277
1546,11,101,13,1,B14,1,14,ZZ.11.101,1.0,J2,168,0.41724277430489437,74.05099021198599,32.824546434404176,77.4648053213228,523.19080247939,528.8945186542384,0.14699429710884165
1570,11,102,13,1,C14,2,14,ZZ.11.102,1.0,J2,169,0.4213333897392561,73.91609843845158,33.127185084717595,79.53597905761853,522.8827085843817,528.897247961448,0.15095341836670986
1594,11,103,13,1,D14,3,14,ZZ.11.103,1.0,J2,166,0.4254240051736178,73.77996981861524,33.42926941415597,81.60535358801688,522.5638671904734,528.8973709778561,0.15491221097406233
1618,11,104,13,1,E14,4,14,ZZ.11.104,1.0,J2,167,0.4295146206079795,73.64260663033231,33.73079436790861,83.67375159033749,522.2369581974331,528.8976623246779,0.15887152977880512
1642,11,105,13,1,F14,5,14,ZZ.11.105,1.0,J2,164,0.4336052360423412,73.50401117211631,34.031754900524895,85.7407592908312,521.9023820080552,528.8984535328593,0.162830538318073
1545,11,106,13,1,B13,1,13,ZZ.11.106,1.0,J2,175,0.4376958514767029,73.36418576310047,34.33214597599874,87.80635519460343,521.5578104634271,528.8974434311108,0.1667899781562869
1569,11,107,13,1,C13,2,13,ZZ.11.107,1.0,J2,172,0.4417864669110646,73.22313274299891,34.631962567852845,89.87054469713703,521.206326071981,528.8976736020044,0.17074897151326865
1593,11,108,13,1,D13,3,13,ZZ.11.108,1.0,J2,173,0.44587708234542633,73.08085447206753,34.93119965922281,91.93351581248896,520.8466967013748,528.8979606638496,0.17470830762695178
1617,11,109,13,1,E13,4,13,ZZ.11.109,1.0,J2,170,0.44996769777978807,72.93735333106446,35.229852242941085,93.99459637263658,520.4775082195139,528.8967958965615,0.1786672717796307
1641,11,110,13,1,F13,5,13,ZZ.11.110,1.0,J2,171,0.45405831321414974,72.79263172121026,35.52791532162074,96.05476134036368,520.1026383860042,528.8981675447901,0.18262643983549454
1659,11,111,13,1,F9,5,9,ZZ.11.111,1.0,J2,191,0.4581489286485115,72.64669206414776,35.8253839077391,98.11298872363993,519.7173480749117,528.8972305148742,0.1865855803062993
1803,11,112,15,1,B15,1,15,ZZ.11.112,0.0,J2,165,0.46223954408287315,72.49953680190146,36.122253023721214,100.16990857044887,519.3254312049339,528.8978295277857,0.19054461821374613
1827,11,113,15,1,C15,2,15,ZZ.11.113,0.0,J2,162,0.4663301595172349,72.35116839683674,36.41851770202313,102.22564304177652,518.9240254543632,528.8971793166091,0.19450485374540838
1851,11,114,15,1,D15,3,15,ZZ.11.114,0.0,J2,163,0.47042077495159657,72.20158933161865,36.714172985215,104.27888675901903,518.515717128697,528.8975658227095,0.19846299318757346
1875,11,115,15,1,E15,4,15,ZZ.11.115,0.0,J2,160,0.4745113903859583,72.05080210917035,37.00921392606407,106.33116525159973,518.0983343873436,528.8971552189544,0.20242272643767953
1899,11,116,15,1,F15,5,15,ZZ.11.116,0.0,J2,161,0.47860200582032003,71.89880925263117,37.30363558761744,108.38160735905892,517.67474306598,528.8985842504795,0.20638141083852587
1802,11,117,15,1,B14,1,14,ZZ.11.117,0.0,J2,168,0.4826926212546817,71.74561330531454,37.597433043284674,110.42948804381707,517.239594238731,528.8964640436412,0.2103398381502804
1826,11,118,15,1,C14,2,14,ZZ.11.118,0.0,J2,169,0.48678323668904344,71.59121683066526,37.890601376920245,112.47751314811552,516.8007070155375,528.8990090137662,0.21430000513346545
1850,11,119,15,1,D14,3,14,ZZ.11.119,0.0,J2,166,0.4908738521234051,71.43562241221676,38.18313568290581,114.52229960488388,516.3501790993776,528.8977827168025,0.21825885949592633
1874,11,120,15,1,E14,4,14,ZZ.11.120,0.0,J2,167,0.49496446755776685,71.27883265354774,38.47503106623225,116.56559427400336,515.8920206123066,528.8970738242934,0.22221809864922035
1898,11,121,15,1,F14,5,14,ZZ.11.121,0.0,J2,164,0.4990550829921286,71.12085017823868,38.76628264258164,118.60770730305101,515.427499926685,528.898190498284,0.22617780668545828
1801,11,122,15,1,B13,1,13,ZZ.11.122,0.0,J2,175,0.5031456984264903,70.96167762982793,39.05688553840894,120.64717030040087,514.9548737267362,528.8991034936746,0.23013605341574705
1825,11,123,15,1,C13,2,13,ZZ.11.123,0.0,J2,172,0.507236313860852,70.80131767176748,39.34683489102354,122.68448470666742,514.4709613173264,528.8968262586897,0.23409522273936723
1849,11,124,15,1,D13,3,13,ZZ.11.124,0.0,J2,173,0.5113269292952137,70.63977298737831,39.63612584867066,124.72095120016805,513.9821871059602,528.897914847942,0.2380549738026758
1873,11,125,15,1,E13,4,13,ZZ.11.125,0.0,J2,170,0.5154175447295753,70.47704627980563,39.924753570612495,126.7549183487711,513.4857962651895,528.8993026008819,0.24201350994511656
1897,11,126,15,1,F13,5,13,ZZ.11.126,0.0,J2,171,0.5195081601639371,70.31314027197355,40.21271322720928,128.78667402257798,512.9782962813376,528.8976648289361,0.24597302238506707
1915,11,127,15,1,F9,5,9,ZZ.11.127,0.0,J2,191,0.5235987755982988,70.14805770653953,40.49999999999999,131.06359680608267,512.395242524611,528.8918140504751,0.25041697616837855
13,12,0,1,1,B18,1,18,ZZ.12.000,7.0,J2,217,0.0040906154343617095,81.99931394243674,0.3354295301512527,-135.11895074498773,521.8895478807575,539.0972370895698,-0.25334057118393105
15,12,1,1,1,B20,1,20,ZZ.12.001,7.0,J2,207,0.008181230868723419,81.99725578122688,0.6708534475228445,-132.81400045789678,522.488520621247,539.1046400269705,-0.24892304032441767
17,12,2,1,1,B22,1,22,ZZ.12.002,7.0,J2,197,0.01227184630308513,81.99382555080985,1.006266139429034,-130.74443298644513,523.0113286628605,539.1057008292879,-0.24496354846425916
37,12,3,1,1,C18,2,18,ZZ.12.003,7.0,J2,214,0.016362461737446838,81.98902330858407,1.341661993371916,-128.6722207278458,523.5219670029511,539.1027641569597,-0.24100475805310342
39,12,4,1,1,C20,2,20,ZZ.12.004,7.0,J2,204,0.020453077171808547,81.98284913490599,1.6770353971353378,-126.59818147262762,524.0254048141705,539.1008481191916,-0.23704582890322118
41,12,5,1,1,C22,2,22,ZZ.12.005,7.0,J2,194,0.02454369260617026,81.97530313308874,2.0123807388788078,-124.52316935796014,524.5253349343988,539.1037439074175,-0.2330866807637488
61,12,6,1,1,D18,3,18,ZZ.12.006,7.0,J2,215,0.028634308040531967,81.96638542940043,2.3476924072313983,-122.44515072483293,525.0141753295557,539.1036071415219,-0.2291268782587723
63,12,7,1,1,D20,3,20,ZZ.12.007,7.0,J2,205,0.032724923474893676,81.95609617306198,2.6829647913856434,-120.36620159424417,525.4951409208317,539.1040396970059,-0.22516871473652583
65,12,8,1,1,D22,3,22,ZZ.12.008,7.0,J2,195,0.03681553890925539,81.94443553624467,3.0181922811914244,-118.2840207166515,525.9649580345595,539.1013324387105,-0.22120930832108077
112,12,9,1,1,F21,5,21,ZZ.12.009,7.0,J2,196,0.04090615434361709,81.9314037140672,3.3533692672498425,-116.20205044560682,526.4313196921197,539.103747789375,-0.2172516872517182
85,12,10,1,1,E18,4,18,ZZ.12.010,7.0,J2,212,0.044996769777978805,81.91700092459253,3.6884901410070863,-114.1155534721022,526.8866139996111,539.1028320795759,-0.21329030280863792
269,12,11,3,1,B18,1,18,ZZ.12.011,6.0,J2,217,0.04908738521234052,81.90122740882414,4.023549294848277,-112.02934970158984,527.3358764782772,539.104537001567,-0.2093318241020071
271,12,12,3,1,B20,1,20,ZZ.12.012,6.0,J2,207,0.05317800064670222,81.884083430702,4.3585411221913,-109.94029255787831,527.7753566980059,539.1045307409494,-0.20537195132395297
273,12,13,3,1,B22,1,22,ZZ.12.013,6.0,J2,197,0.057268616081063935,81.86556927709825,4.693460017580628,-107.84946538129643,528.2043443269779,539.1023432975636,-0.20141281727045418
89,12,14,1,1,E22,4,22,ZZ.12.014,7.0,J2,192,0.06135923151542564,81.84568525781224,5.028300376781103,-105.75810329381308,528.6288035380218,539.1040607733772,-0.1974543880379136
84,12,15,1,1,E17,4,17,ZZ.12.015,7.0,J2,219,0.06544984694978735,81.82443170556549,5.363056596871731,-103.6643445880077,529.0424926052283,539.1031954281242,-0.19349552501377387
293,12,16,3,1,C18,2,18,ZZ.12.016,6.0,J2,214,0.06954046238414906,81.80180897599607,5.697723076339422,-101.56872985322887,529.450512119277,539.1048614762836,-0.18953531155225317
295,12,17,3,1,C20,2,20,ZZ.12.017,6.0,J2,204,0.07363107781851078,81.7778174476526,6.032294215172729,-99.47159710046465,529.8472544516561,539.1036186853834,-0.18557627689525188
297,12,18,3,1,C22,2,22,ZZ.12.018,6.0,J2,194,0.07772169325287248,81.75245752198802,6.3667644149555445,-97.37296636798494,530.2358671225822,539.1025592246224,-0.18161727683971
113,12,19,1,1,F22,5,22,ZZ.12.019,7.0,J2,193,0.08181230868723419,81.72572962335279,6.701128078960793,-95.27317428556735,530.618161118909,539.1035249816686,-0.1776582743023371
125,12,20,1,1,F16,5,16,ZZ.12.020,7.0,J2,223,0.0859029241215959,81.6976341989878,7.035379612244071,-93.171617365551,530.9918919587236,539.1042010673052,-0.17369886880827773
124,12,21,1,1,E16,4,16,ZZ.12.021,7.0,J2,222,0.08999353955595761,81.66817171901691,7.369513421737267,-91.0685573619682,531.3553927746436,539.102991617266,-0.1697399927984002
317,12,22,3,1,D18,3,18,ZZ.12.022,6.0,J2,215,0.09408415499031932,81.63734267643909,7.703523916342159,-88.96402047116057,531.712148577283,539.1033350695056,-0.16578052379523084
319,12,23,3,1,D20,3,20,ZZ.12.023,6.0,J2,205,0.09817477042468103,81.60514758712014,8.03740550702397,-86.8581209431691,532.0601939469592,539.1033139915336,-0.16182123052236325
321,12,24,3,1,D22,3,22,ZZ.12.024,6.0,J2,195,0.10226538585904274,81.57158698978407,8.371152606904875,-84.75083190741815,532.3993166110516,539.1027136241426,-0.15786205554852437
368,12,25,3,1,F21,5,21,ZZ.12.025,6.0,J2,196,0.10635600129340445,81.53666144600409,8.704759631357513,-82.64254272258613,532.7318318224835,539.1038809956699,-0.15390297938976122
341,12,26,3,1,E18,4,18,ZZ.12.026,6.0,J2,212,0.11044661672776615,81.5003715401932,9.03822099809841,-80.53241675913469,533.0537731791096,539.1027687274037,-0.1499435435209218
525,12,27,5,1,B18,1,18,ZZ.12.027,5.0,J2,217,0.11453723216212787,81.46271787959444,9.371531127281404,-78.42177686444752,533.3687195774636,539.1031126883615,-0.14598509766764778
527,12,28,5,1,B20,1,20,ZZ.12.028,5.0,J2,207,0.11862784759648957,81.42370109427071,9.704684441591006,-76.30933441595592,533.6763911032454,539.1044471528595,-0.14202531907238933
529,12,29,5,1,B22,1,22,ZZ.12.029,5.0,J2,197,0.12271846303085128,81.38332183709421,10.037675366335726,-74.19617340122817,533.9728860768972,539.103065482544,-0.1380671552165118
345,12,30,3,1,E22,4,22,ZZ.12.030,6.0,J2,192,0.126809078465213,81.34158078373557,10.370498329541364,-72.08127033685807,534.2626611094006,539.1032374129036,-0.1341074973824923
340,12,31,3,1,E17,4,17,ZZ.12.031,6.0,J2,219,0.1308996938995747,81.29847863265245,10.703147762044228,-69.96543616428718,534.5442650788086,539.1036390030238,-0.13014815867745835
369,12,32,3,1,F22,5,22,ZZ.12.032,6.0,J2,193,0.1349903093339364,81.25401610507797,11.035618097584345,-67.84866508488257,534.8184705638815,539.1050341168129,-0.12618889104205339
381,12,33,3,1,F16,5,16,ZZ.12.033,6.0,J2,223,0.13908092476829811,81.20819394500852,11.367903772898586,-65.73059233881273,535.0818770838963,539.104002909306,-0.1222297518054714
380,12,34,3,1,E16,4,16,ZZ.12.034,6.0,J2,222,0.14317154020265982,81.16101291919142,11.699999227813759,-63.61180357833909,535.3401473722051,539.1062371583022,-0.11827046478399085
573,12,35,5,1,D18,3,18,ZZ.12.035,5.0,J2,215,0.14726215563702155,81.11247381711205,12.031898905339663,-61.49100339613906,535.5863404831881,539.1046944804298,-0.11431012121269966
575,12,36,5,1,D20,3,20,ZZ.12.036,5.0,J2,205,0.15135277107138326,81.06257745098056,12.363597251762048,-59.37172731076479,535.8245393361035,539.1038294787112,-0.11035426002400474
577,12,37,5,1,D22,3,22,ZZ.12.037,5.0,J2,195,0.15544338650574496,81.01132465571844,12.695088716735565,-57.248746519650254,536.0547486181438,539.103062961186,-0.10639318878910353
549,12,38,5,1,C18,2,18,ZZ.12.038,5.0,J2,214,0.15953400194010667,80.95871628894439,13.026367753376636,-55.12599993336972,536.2778342853568,539.1036926366268,-0.10243395174922808
551,12,39,5,1,C20,2,20,ZZ.12.039,5.0,J2,204,0.16362461737446837,80.90475323096008,13.357428818356274,-53.00286787094911,536.4930173005472,539.104870702158,-0.09847551564823813
553,12,40,5,1,C22,2,22,ZZ.12.040,5.0,J2,194,0.16771523280883008,80.84943638473537,13.688266371992832,-50.87723580922923,536.6969284497984,539.1030385102981,-0.09451451551457173
624,12,41,5,1,F21,5,21,ZZ.12.041,5.0,J2,196,0.1718058482431918,80.79276667589318,14.0188748783447,-48.75251014155746,536.8951351880951,539.1040654954714,-0.09055618187498958
597,12,42,5,1,E18,4,18,ZZ.12.042,5.0,J2,212,0.17589646367755352,80.7347450526941,14.349248805302944,-46.62666799303471,537.0834447081179,539.1035825772916,-0.08659744993643245
601,12,43,5,1,E22,4,22,ZZ.12.043,5.0,J2,192,0.17998707911191522,80.67537248602035,14.679382624683878,-44.49921122666948,537.2619066409628,539.1016009318452,-0.0826372959661909
596,12,44,5,1,E17,4,17,ZZ.12.044,5.0,J2,219,0.18407769454627693,80.61464996935973,15.009270812321558,-42.37231590664452,537.4353291046027,539.1030941527465,-0.07867894791784467
805,12,45,7,1,C18,2,18,ZZ.12.045,4.0,J2,214,0.18816830998063863,80.55257851878889,15.33890784816022,-40.24403546233573,537.5986979187744,539.102905199235,-0.07471951383115683
625,12,46,5,1,F22,5,22,ZZ.12.046,5.0,J2,193,0.19225892541500034,80.48915917295628,15.668288216346658,-38.115380245484914,537.7552089789945,539.1043006648156,-0.07076034496724898
637,12,47,5,1,F16,5,16,ZZ.12.047,5.0,J2,223,0.19634954084936207,80.4243929930649,15.997406405322517,-35.98564342607436,537.9002485591542,539.102628386088,-0.06680067722751103
636,12,48,5,1,E16,4,16,ZZ.12.048,5.0,J2,222,0.20044015628372377,80.35828106285443,16.326256907916502,-33.85679502317429,538.0387451774033,539.1029344024348,-0.06284345389059552
829,12,49,7,1,D18,3,18,ZZ.12.049,4.0,J2,215,0.20453077171808548,80.29082448858317,16.654834221436555,-31.725598879941003,538.1699405296444,539.1042557001122,-0.058882746726304
831,12,50,7,1,D20,3,20,ZZ.12.050,4.0,J2,205,0.20862138715244719,80.22202439900947,16.98313284776192,-29.59447068228784,538.2899330432929,539.102851699671,-0.054923387688337856
833,12,51,7,1,D22,3,22,ZZ.12.051,4.0,J2,195,0.2127120025868089,80.15188194537289,17.31114729343514,-27.463129118915344,538.4025452401609,539.1025173212287,-0.050964372226684374
807,12,52,7,1,C20,2,20,ZZ.12.052,4.0,J2,204,0.2168026180211706,80.08039830137493,17.638872069753994,-25.331567067127963,538.5090834879446,539.1045550624689,-0.04700553476993873
809,12,53,7,1,C22,2,22,ZZ.12.053,4.0,J2,194,0.2208932334555323,80.00757466315935,17.966301692863322,-23.199108273938563,538.6041492904652,539.103541314293,-0.04304604320880271
781,12,54,7,1,B18,1,18,ZZ.12.054,4.0,J2,217,0.22498384888989403,79.93341224929218,18.293430683846797,-21.066493806547072,538.6884134312911,539.1001798612415,-0.03908709324270133
783,12,55,7,1,B20,1,20,ZZ.12.055,4.0,J2,207,0.22907446432425574,79.85791230074136,18.6202535688186,-18.933735405256762,538.7731095854454,539.1056945987183,-0.035127860990067594
785,12,56,7,1,B22,1,22,ZZ.12.056,4.0,J2,197,0.23316507975861744,79.78107608085594,18.94676487901503,-16.798913217246028,538.842334628642,539.1041319386505,-0.03116583980889585
857,12,57,7,1,E22,4,22,ZZ.12.057,4.0,J2,192,0.23725569519297915,79.70290487534491,19.27295915088599,-14.666837600613599,538.905033573444,539.104582929878,-0.027209279932894646
852,12,58,7,1,E17,4,17,ZZ.12.058,4.0,J2,219,0.24134631062734085,79.62339999225578,19.598830926186416,-12.53329702609945,538.9580495533284,539.1037587632574,-0.02325048956319376
881,12,59,7,1,F22,5,22,ZZ.12.059,4.0,J2,193,0.24543692606170256,79.54256276195261,19.924374752067635,-10.399258754247029,539.002878153085,539.103187933393,-0.01929111907392206
893,12,60,7,1,F16,5,16,ZZ.12.060,4.0,J2,223,0.2495275414960643,79.46039453709375,20.249585181168573,-8.265191843175932,539.040764248044,539.1041262291727,-0.01533194658398206
892,12,61,7,1,E16,4,16,ZZ.12.061,4.0,J2,222,0.253618156930426,79.37689669260926,20.57445677170692,-6.13139826279443,539.0688783706051,539.1037466688572,-0.011373563054447911
1085,12,62,9,1,D18,3,18,ZZ.12.062,3.0,J2,215,0.2577087723647877,79.29207062567787,20.89898408757019,-3.9966849856105036,539.0886723102361,539.1034873788959,-0.007413644486565788
1087,12,63,9,1,D20,3,20,ZZ.12.063,3.0,J2,205,0.2617993877991494,79.2059177557036,21.2231616984067,-1.8624198354443466,539.1006544209523,539.1038714429181,-0.003454665489675071
1089,12,64,9,1,D22,3,22,ZZ.12.064,3.0,J2,195,0.26589000323351114,79.118439524292,21.5469841797164,0.27188748557119585,539.1042836428743,539.1043522036355,0.0005043318533519982
1061,12,65,9,1,C18,2,18,ZZ.12.065,3.0,J2,214,0.2699806186678728,79.02963739522606,21.870446112941664,2.4062430929741048,539.0984038517688,539.1037739075356,0.0044634283769860676
1063,12,66,9,1,C20,2,20,ZZ.12.066,3.0,J2,204,0.27407123410223455,78.9395128544417,22.193542085557972,4.540632921821408,539.0850568849817,539.1041790823131,0.008422651473806473
1065,12,67,9,1,C22,2,22,ZZ.12.067,3.0,J2,194,0.27816184953659623,78.84806741000287,22.51626669116445,6.674992445808608,539.0621471157453,539.1034724217504,0.012381969976178462
880,12,68,7,1,F21,5,21,ZZ.12.068,4.0,J2,196,0.28225246497095796,78.75530259207639,22.83861452957435,8.809087157011893,539.0314508076618,539.1034269751516,0.016340981662229297
853,12,69,7,1,E18,4,18,ZZ.12.069,4.0,J2,212,0.28634308040531964,78.66121995290628,23.160580206905422,10.943024038764415,538.992116675872,539.1031919900398,0.020299964496597555
1037,12,70,9,1,B18,1,18,ZZ.12.070,3.0,J2,217,0.29043369583968137,78.56582106678779,23.48215833567015,13.077352034622896,538.9446351781281,539.1032711118744,0.02425998059278633
1039,12,71,9,1,B20,1,20,ZZ.12.071,3.0,J2,207,0.2945243112740431,78.46910753004113,23.80334353486591,15.211470377114681,538.8888641691157,539.1035120981066,0.028219978555678038
1041,12,72,9,1,B22,1,22,ZZ.12.072,3.0,J2,197,0.2986149267084048,78.37108096098464,24.12413043006502,17.34410051912584,538.822475343895,539.1015467966494,0.0321777854765259
1137,12,73,9,1,F22,5,22,ZZ.12.073,3.0,J2,193,0.3027055421427665,78.27174299990786,24.444513653504664,19.4775017549713,538.7513626765169,539.1033331935713,0.036137305216541855
1149,12,74,9,1,F16,5,16,ZZ.12.074,3.0,J2,223,0.3067961575771282,78.17109530904389,24.7644878441767,21.609946623022037,538.6705347095808,539.1038255821929,0.04009568646946685
1148,12,75,9,1,E16,4,16,ZZ.12.075,3.0,J2,222,0.3108867730114899,78.06913957254179,25.084047647917384,23.742706008277096,538.5804473953183,539.1035284665986,0.04405533771452508
1341,12,76,11,1,D18,3,18,ZZ.12.076,2.0,J2,215,0.31497738844585166,77.96587749643822,25.403187717496948,25.87488438355016,538.4829884021921,539.1042927304674,0.04801451105346411
1343,12,77,11,1,D20,3,20,ZZ.12.077,2.0,J2,205,0.31906800388021334,77.86131080862901,25.7219027127091,28.00692776550141,538.3744656467197,539.1024515463206,0.05197442719397307
1345,12,78,11,1,D22,3,22,ZZ.12.078,2.0,J2,195,0.32315861931457507,77.75544125884016,26.040187300460346,30.137899588808953,538.260160272938,539.1032304936357,0.05593292338693445
1113,12,79,9,1,E22,4,22,ZZ.12.079,3.0,J2,192,0.32724923474893675,77.64827061859867,26.358036154859246,32.26931756437492,538.1369460592779,539.1035907597691,0.05989316134167118
1108,12,80,9,1,E17,4,17,ZZ.12.080,3.0,J2,219,0.3313398501832985,77.53980068120275,26.67544395730556,34.398870737966526,538.0032461213947,539.1018226135071,0.0638511209798529
1317,12,81,11,1,C18,2,18,ZZ.12.081,2.0,J2,214,0.33543046561766016,77.43003326169195,26.992405396579183,36.52880185214288,537.8652096966122,539.1041988027303,0.06781028904929294
1319,12,82,11,1,C20,2,20,ZZ.12.082,2.0,J2,204,0.3395210810520219,77.31897019681674,27.3089151689291,38.65784547252316,537.7161881862115,539.1040048581413,0.07176917931693906
1321,12,83,11,1,C22,2,22,ZZ.12.083,2.0,J2,194,0.3436116964863836,77.20661334500771,27.624967978162044,40.78644946581005,537.5563139986432,539.1014052846041,0.07572872027078852
1136,12,84,9,1,F21,5,21,ZZ.12.084,3.0,J2,196,0.3477023119207453,77.09296458634458,27.94055853573118,42.914705170341726,537.3941192962052,539.1049168519995,0.07968793597945314
1109,12,85,9,1,E18,4,18,ZZ.12.085,3.0,J2,212,0.35179292735510703,76.97802582252469,28.255681560824595,45.04191393711258,537.2179368573991,539.1028526101849,0.08364727064379916
1293,12,86,11,1,B18,1,18,ZZ.12.086,2.0,J2,217,0.3558835427894687,76.86179897683115,28.57033178045363,47.168403696599654,537.0350117103385,539.102459751399,0.08760633928383316
1295,12,87,11,1,B20,1,20,ZZ.12.087,2.0,J2,207,0.35997415822383044,76.74428599410071,28.884503929541147,49.29467979050394,536.8442307748043,539.1026744246773,0.09156628938837115
1297,12,88,11,1,B22,1,22,ZZ.12.088,2.0,J2,197,0.3640647736581921,76.62548884069119,29.198192751009596,51.41963493863917,536.6476053090755,539.1053989167501,0.09552476920029629
1393,12,89,11,1,F22,5,22,ZZ.12.089,2.0,J2,193,0.36815538909255385,76.5054095044486,29.511392995869024,53.54376872767581,536.438219271722,539.1037917367851,0.09948398182738587
1405,12,90,11,1,F16,5,16,ZZ.12.090,2.0,J2,223,0.3722460045269156,76.3840499946738,29.824099423304876,55.667053704153254,536.220820404012,539.1025775331192,0.10344312468760933
1404,12,91,11,1,E16,4,16,ZZ.12.091,2.0,J2,222,0.37633661996127726,76.261412342089,30.136306800765688,57.790560950941185,535.9967317095346,539.1031861697047,0.1074039634568467
1597,12,92,13,1,D18,3,18,ZZ.12.092,1.0,J2,215,0.380427235395639,76.13749859880367,30.44800990405068,59.91234749362004,535.7652076950897,539.1046718020154,0.1113630919035549
1599,12,93,13,1,D20,3,20,ZZ.12.093,1.0,J2,205,0.3845178508300007,76.0123108382803,30.759203517397115,62.031841525675006,535.521445598286,539.1021870283448,0.11532052437169997
1601,12,94,13,1,D22,3,22,ZZ.12.094,1.0,J2,195,0.3886084662643624,75.8858511552996,31.069882433567635,64.1513937821631,535.2724828051223,539.1029884656123,0.11927918651798962
1369,12,95,11,1,E22,4,22,ZZ.12.095,2.0,J2,192,0.39269908169872414,75.75812166592551,31.380041453937363,66.27050269945835,535.0157105811134,539.104433386197,0.12323873943305148
1364,12,96,11,1,E17,4,17,ZZ.12.096,2.0,J2,219,0.3967896971330858,75.62912450746981,31.689675388580874,68.38824180724653,534.7483392689145,539.10364306722,0.1271981827244533
1573,12,97,13,1,C18,2,18,ZZ.12.097,1.0,J2,214,0.40088031256744755,75.4988618384563,31.998779056359098,70.50504579673226,534.4742027239676,539.1044749027966,0.13115749705777063
1575,12,98,13,1,C20,2,20,ZZ.12.098,1.0,J2,204,0.4049709280018092,75.36733583858474,32.30734728500594,72.62065281561021,534.1916908302518,539.1052974767069,0.13511662979752465
1577,12,99,13,1,C22,2,22,ZZ.12.099,1.0,J2,194,0.40906154343617096,75.23454870869429,32.6153749112149,74.7347760139239,533.8999487169743,539.1052234822431,0.1390753360951984
1392,12,100,11,1,F21,5,21,ZZ.12.100,2.0,J2,196,0.41315215887053264,75.1005026707268,32.922856780725425,76.8478888773589,533.598555833937,539.1039016859088,0.14303467828140867
1365,12,101,11,1,E18,4,18,ZZ.12.101,2.0,J2,212,0.41724277430489437,74.96519996768951,33.229787748409166,78.9593594698724,533.289091524426,539.1028061389035,0.14699315723470854
1549,12,102,13,1,B18,1,18,ZZ.12.102,1.0,J2,217,0.4213333897392561,74.82864286361765,33.53616267835608,81.07120553587262,532.9745256681675,539.1051709808095,0.1509537018397179
1551,12,103,13,1,B20,1,20,ZZ.12.103,1.0,J2,207,0.4254240051736178,74.69083364353642,33.84197644396036,83.18002643772729,532.649135608954,539.1048306805893,0.15491170327286233
1553,12,104,13,1,B22,1,22,ZZ.12.104,1.0,J2,197,0.4295146206079795,74.55177461342284,34.14722392800625,85.28856227759107,532.3151254354569,539.104379153745,0.15887165519277266
1649,12,105,13,1,F22,5,22,ZZ.12.105,1.0,J2,193,0.4336052360423412,74.41146810016713,34.45190002275359,87.39500800471365,531.9726547024577,539.1036938987937,0.16283027008050752
1661,12,106,13,1,F16,5,16,ZZ.12.106,1.0,J2,223,0.4376958514767029,74.26991645153382,34.75599963002342,89.50056334701702,531.6219594656893,539.1031984931757,0.16678973704693761
1660,12,107,13,1,E16,4,16,ZZ.12.107,1.0,J2,222,0.4417864669110646,74.12712203612236,35.059517661283124,91.60443037577346,531.2634820222288,539.1031988356709,0.1707485159359283
1853,12,108,15,1,D18,3,18,ZZ.12.108,0.0,J2,215,0.44587708234542633,73.98308724332762,35.362449037731736,93.70737981430509,530.8973064166192,539.1039074168209,0.17470803869284893
